User_ID,Signup_Date
24573,1975-08-16
20603,1975-03-14
16890,1979-03-04
27163,1999-08-06
42283,1998-10-25
42295,1963-01-07
10827,1967-12-26
14683,1977-03-28
31122,1991-05-20
32687,1991-03-17
9214,1976-04-13
29207,1927-12-20
9780,1930-05-24
38198,1978-11-27
15167,1989-05-25
38482,1950-03-18
8541,1958-07-05
7525,1976-12-08
39269,1966-10-27
31590,1928-07-02
39783,1964-09-07
10359,1915-12-13
23180,1953-04-01
22929,1947-12-15
6034,1991-09-01
17554,1924-08-08
21394,1922-10-13
6292,1972-05-02
10134,1930-08-18
39068,1980-12-05
31902,1917-02-09
22443,1974-06-02
19130,1929-11-16
16579,1974-10-04
6607,1967-12-26
44259,1916-11-08
16104,1959-01-25
39676,1951-07-02
40956,1926-04-11
18182,1994-04-05
23569,1989-12-26
39953,2014-06-12
28447,1989-04-25
21285,1993-08-08
28208,1989-11-13
36400,1990-09-02
5948,2010-03-17
13139,1993-08-14
40281,2004-09-28
32862,1994-04-09
41826,1991-11-04
13156,1999-04-17
30835,1993-12-25
17525,2006-01-22
43638,1993-07-25
11639,1989-02-09
42360,2009-05-03
12665,1999-08-28
27257,1995-07-21
16258,2002-10-22
23441,2012-07-05
28561,1996-07-07
34974,2001-06-21
42143,1991-07-25
38052,1998-10-20
46513,1993-01-01
27572,1991-07-03
38328,1997-12-22
13506,2013-08-21
16085,2006-08-03
13537,1994-12-18
6370,1993-01-18
47075,1993-01-28
11236,1991-06-14
8701,1993-12-05
37374,1995-01-21
16648,2009-03-07
30989,2010-11-23
8976,2003-10-14
28176,2001-06-16
14100,2009-03-19
21272,2002-09-16
15898,2004-11-10
12323,1996-04-03
28197,2015-04-25
24873,2008-03-25
25906,2002-06-17
41021,2001-12-12
15436,2005-08-06
17998,1999-11-16
10578,1997-11-11
14930,2001-09-22
25170,2009-05-06
41052,2005-05-15
20334,2003-07-03
38015,2003-01-06
25220,2005-06-27
16262,2002-09-15
7815,2002-03-19
12423,2015-09-25
10632,1999-02-26
33164,2009-08-16
40082,2000-09-12
42131,1996-10-27
33428,1999-08-05
34971,2001-10-28
32427,2002-01-19
48051,2010-09-05
7098,2004-07-10
20682,1996-02-14
16333,1998-02-15
17622,1996-04-27
25059,1997-04-02
33766,2006-07-19
35049,1996-08-15
35819,2014-08-24
16626,2000-12-15
21753,2013-01-25
22549,1946-03-25
35104,1944-01-09
31032,1947-02-23
13141,2009-09-10
13142,1929-09-20
42328,1931-09-12
31592,1948-04-02
16011,1990-04-20
43416,1996-04-15
26032,2009-11-11
12471,1928-03-07
23237,1941-09-24
19402,1953-11-09
22991,1970-02-14
27095,1979-04-25
38386,1993-05-06
26615,1959-10-09
37652,1971-12-28
43561,1957-04-07
37561,1933-11-24
38917,1953-11-07
25360,1976-12-05
15932,1970-05-02
10580,1987-12-18
18554,1945-04-03
30417,1964-04-20
41702,1940-11-08
43239,1940-08-07
38657,1943-11-23
39937,2007-06-03
40971,2002-02-23
27407,1982-01-04
28431,1955-03-13
24603,1953-05-10
35612,1966-08-13
10086,1956-02-12
33656,1942-02-13
4997,1960-07-25
22164,1987-07-28
27040,1939-04-10
26794,1973-01-07
29866,1965-03-04
23755,1941-08-18
26346,1939-06-25
38892,1959-08-01
11771,1989-03-26
20990,1959-05-24
45569,1997-01-07
11010,2007-04-21
20484,1983-10-17
20231,1987-05-22
35337,2001-09-20
40977,1993-01-26
14615,1997-09-22
31518,2001-04-14
31535,1979-05-13
28468,2000-06-05
23866,2006-03-27
35653,1975-10-11
42848,1981-12-25
18020,1974-06-08
46437,1985-08-10
34161,1995-06-01
39537,1979-09-06
15988,2013-11-22
31106,2007-09-08
17284,1999-09-06
36484,2001-09-07
15243,1974-04-09
34699,1984-05-04
37517,1997-02-27
11155,1992-01-26
37781,1974-03-16
21912,1982-05-17
24216,1986-08-16
9113,1974-12-26
42139,2000-02-11
38556,2002-01-18
25760,1990-08-18
30888,1990-08-02
31148,2014-11-25
22475,2009-01-09
32715,1990-04-09
17356,1995-09-19
18647,1981-03-19
24793,1983-05-03
34781,1991-07-19
34789,1977-09-22
12778,1994-07-11
21485,1988-11-23
28153,1984-09-16
9469,1976-07-16
15870,1998-03-26
25604,1962-02-06
33541,1962-09-13
17929,1969-08-17
24843,1985-01-19
13071,1969-02-21
23055,1974-07-21
26137,1989-02-18
30499,1966-02-02
23594,1960-12-20
36906,1984-03-13
33845,1988-10-15
21561,1991-06-04
11325,1967-10-25
39762,1978-05-15
8791,1971-07-14
31586,1961-09-19
37995,1970-12-07
27506,1975-04-25
29043,1983-11-13
21623,1965-11-15
26497,1995-12-28
21898,1989-07-17
26509,1978-02-05
21903,2008-01-09
34447,1969-06-17
13983,1974-03-19
34212,2008-08-12
29351,1967-10-25
24745,1987-03-16
34475,1965-02-08
19116,1965-04-04
6831,1986-06-27
15289,1964-06-05
11460,2012-04-25
38090,1973-11-14
23249,1984-09-15
11986,1977-01-09
43475,1962-03-11
10711,2007-04-18
25817,1962-04-10
17373,1982-11-18
33758,1978-01-14
45547,1961-10-01
17134,1985-03-16
39159,2007-04-27
37118,1991-06-13
42239,1986-11-16
37912,2009-06-18
39196,1986-09-17
42270,1999-04-06
13865,1992-12-20
25649,1998-10-04
26677,1986-11-28
11339,1986-02-27
6494,1994-07-06
7524,1990-03-22
26726,1991-02-14
43136,1990-11-01
41865,1985-02-19
43160,2004-01-24
15258,1991-09-25
13226,1990-03-14
8626,1985-08-09
18615,1987-03-10
8381,1987-06-05
40430,1996-03-21
13552,1995-12-10
14325,1994-08-18
38937,1981-07-09
15173,1959-10-27
9805,1956-02-23
26526,1949-07-28
33460,1971-04-03
27125,1932-08-22
22016,1993-01-08
29708,1980-07-22
23576,2004-01-10
46620,1994-10-01
33920,1990-11-26
25233,1993-10-10
27292,1983-07-01
21679,1986-05-08
35297,2006-05-16
41483,2005-11-16
35352,2003-12-21
3103,2000-03-12
31009,2003-08-08
35378,2005-01-13
13363,2002-04-21
37959,1998-04-14
38220,2011-05-17
33896,1999-01-12
22121,2002-06-06
28525,2003-03-18
19567,2013-02-04
18556,2007-02-19
34947,1998-07-12
43395,1998-11-27
38357,2000-06-23
6634,2006-09-25
37616,2004-02-28
29681,1998-02-24
19198,2007-09-22
19478,1980-02-21
34839,1979-03-22
9497,1991-10-18
38681,1982-09-16
19996,1968-01-14
27933,1971-09-01
34848,2004-05-03
8747,1985-09-23
32308,2010-05-07
18230,1966-02-11
26175,1981-12-18
43327,1980-08-18
30018,1967-06-16
32836,1968-11-22
15944,1972-09-06
24137,1998-07-03
31316,1973-07-07
5975,1969-07-02
38999,1997-04-21
29787,1975-10-28
25185,1996-11-20
16228,1998-09-24
19558,1986-10-25
29032,2000-02-19
14701,1973-11-06
35702,1971-03-10
13436,1990-01-11
38524,1967-11-09
11134,1987-02-26
9599,1994-02-27
31113,1976-05-15
38282,1966-08-04
31635,1993-07-23
11669,1971-07-06
24983,1990-01-20
19864,1969-10-23
13978,1991-02-10
39837,1984-01-24
10149,1966-10-09
11440,1996-11-26
30131,2003-06-05
12980,2002-09-22
12987,1965-08-09
28091,1976-09-18
33983,1980-12-28
36287,2005-08-26
25540,1975-12-18
29382,1993-11-19
10696,1965-07-21
20429,1970-10-19
20942,1970-04-04
29902,1986-01-04
32975,1985-01-07
30673,1978-01-22
7637,1965-09-01
23260,1988-04-02
6888,1983-06-13
29417,1972-04-10
39410,1983-03-07
33018,2001-12-26
44285,1982-11-18
8968,1984-05-25
13323,1938-10-15
42509,1930-02-24
33552,1948-11-21
29460,1983-10-06
19477,1925-07-10
34325,1937-02-06
16166,1918-01-04
28213,1976-01-08
10039,1923-03-11
43837,1996-02-06
7238,1928-10-05
3146,1928-04-19
11851,1922-02-09
13904,1928-10-18
9583,1937-05-07
24185,1936-07-24
48016,1927-01-06
18837,1943-10-23
15254,1982-11-27
21398,1961-11-11
10649,1981-09-20
38559,1923-07-23
36263,1966-07-13
37809,1927-03-04
22195,1917-12-18
38068,1935-12-19
31171,1991-11-12
37830,1953-12-15
33992,1973-09-17
8650,1957-06-15
32207,1944-11-17
11484,1990-03-09
28387,1958-01-12
21480,1963-08-02
29416,1940-11-28
31721,1966-04-11
6124,1936-01-20
3568,1927-01-14
34066,2004-11-23
26396,1996-12-06
39221,2009-12-04
12880,2003-11-04
35672,2003-06-27
26715,2010-08-25
35681,2004-10-11
30050,2004-05-03
33386,1999-06-03
34666,2006-10-04
42602,2008-03-10
26734,2016-11-07
13167,2005-02-01
7798,2002-11-06
14969,1998-01-27
25977,1997-04-27
11645,2004-01-16
34441,1996-08-11
21644,2008-01-23
38571,2000-07-21
28077,1999-04-05
15297,2002-10-02
37314,1999-02-09
13768,1999-06-28
27603,2001-02-15
10213,2004-08-21
26599,2003-02-18
9706,2015-02-07
41205,2012-03-11
15619,1965-08-23
11532,1986-09-13
13758,1967-07-01
31702,1971-09-27
8771,1990-05-19
33375,1917-10-12
11265,1957-12-24
37174,2007-12-14
23095,1920-08-03
27502,1932-03-17
13947,1921-04-21
24445,1964-05-20
28066,1938-06-20
31674,1961-05-25
9695,1987-06-19
23561,2001-03-06
36120,1996-03-11
38687,2004-01-15
40740,1997-07-16
39974,1992-04-18
34113,1999-06-23
17992,2003-03-10
25417,1995-05-20
28746,2002-01-26
32597,1989-03-16
36445,2005-10-23
36710,2000-06-08
18027,1990-09-26
7022,1994-05-12
40053,1994-04-14
18051,1994-11-11
39823,2015-07-09
28310,1999-04-09
31387,1990-10-18
15260,2000-02-16
16286,1991-06-05
25246,1997-01-14
38560,1992-12-15
27306,1997-03-01
10419,1993-09-01
37558,1998-12-02
22457,1996-12-03
29897,2003-03-07
10717,1991-02-07
18913,1992-11-25
12007,1993-12-23
42223,1989-09-18
23033,1990-06-06
37373,1995-11-28
28416,1982-12-27
20742,1954-04-20
35593,1970-04-05
28942,1952-12-22
40723,1952-11-10
12055,1961-02-07
14106,1998-09-25
18975,1961-05-21
26911,1964-05-25
34595,1951-07-24
36914,1968-06-19
12341,1970-03-26
48440,2016-08-11
37949,1965-02-16
15172,1995-02-04
7242,1989-11-24
8778,1991-06-17
42059,1949-04-07
32078,1968-04-22
22352,2000-05-03
24915,1953-01-15
31838,1990-02-07
22629,1961-03-17
14209,1998-10-11
18566,1969-11-15
25991,1987-02-17
25995,1985-11-07
9362,1966-11-16
23196,1975-08-19
42404,1949-10-07
8359,2007-03-09
43695,1974-01-08
5554,1963-10-09
18616,1980-09-17
25528,1964-08-27
36280,1977-10-14
25533,1966-01-02
33730,1976-01-25
8900,1950-01-11
20932,1979-10-09
15560,1981-03-22
32200,1985-03-12
29393,1978-04-20
26322,1994-11-08
18650,1979-03-10
26842,1985-05-26
35037,1996-11-03
32224,1952-03-13
21991,1959-10-22
37356,1999-03-20
15601,1947-09-17
37622,1954-11-28
27642,1958-02-15
31228,1957-06-11
25342,1975-07-21
39427,1995-07-03
30481,2004-06-11
24854,2002-06-05
27678,2000-11-20
34590,1998-02-25
31519,1999-03-10
36896,1996-02-12
35106,1999-05-12
7462,1997-08-12
11816,2002-06-13
30505,2000-07-23
34604,1997-01-28
2606,2001-10-06
39734,2010-11-26
19014,1996-06-24
33882,1995-01-13
24668,2007-02-18
21085,1998-05-07
28511,2008-06-16
30568,1998-10-26
22635,2004-06-06
24940,2000-05-07
35439,1998-10-25
23666,2013-05-08
10103,1996-07-22
41850,2005-12-21
15995,2017-07-03
37764,2009-04-19
14725,2012-06-23
20101,2010-11-05
35717,2007-02-14
40581,2010-02-08
9864,2001-04-07
19099,2001-08-13
42144,2008-11-28
34467,2001-12-24
23482,2001-05-09
32957,1998-12-16
31683,1997-01-10
30661,1995-10-26
15815,1997-06-20
28880,2000-12-04
29392,1995-05-21
23507,2005-08-19
17108,2008-10-23
39385,2011-03-26
36319,2006-10-16
42720,2013-04-08
14562,2003-02-24
35829,1995-07-13
40182,1996-04-12
32504,2000-10-28
43768,2000-10-26
37884,2002-06-07
40702,2002-11-08
35607,1926-06-22
21282,1931-10-06
14886,1980-10-13
26921,1997-10-22
19511,1911-06-22
29765,1929-02-26
20061,1969-06-10
33885,1998-09-23
25694,1957-06-03
19815,1952-03-11
26481,1913-10-02
15223,1946-08-16
34174,1937-09-02
11143,1956-10-23
16275,1942-03-23
18329,1989-05-27
35493,1954-11-07
32945,1947-11-20
19134,1912-08-28
23255,1983-12-25
12511,1988-02-04
16098,1975-08-04
2790,1986-09-12
39657,1924-05-05
8440,1995-11-13
27484,1985-06-10
7263,1998-10-06
26493,1984-07-24
7366,1975-10-02
8262,1945-07-02
34585,1971-01-03
9794,1942-05-16
11491,1956-02-08
28171,2005-02-22
33052,2010-07-25
23849,2004-04-03
10800,2012-04-01
13382,2002-09-21
18256,2000-10-08
36688,2013-03-14
25940,2003-02-22
20589,2000-03-25
36261,2001-04-09
28598,2000-04-13
19394,2014-07-27
30412,2004-05-15
35795,2004-01-15
4579,2003-04-11
25324,1998-12-14
16378,2010-10-17
41732,1971-02-15
22791,1983-03-06
26121,1946-11-04
21006,1942-09-23
41231,1950-01-23
27920,1987-01-16
33571,1943-03-27
10546,1964-09-25
23348,1988-02-25
36660,1942-08-01
6198,1938-06-15
23356,1961-04-05
42303,1975-08-18
16193,1964-07-23
36417,1951-02-13
28740,1952-04-19
10053,1943-03-16
34373,1989-04-06
21331,1973-02-12
22110,1973-03-07
42861,2007-11-13
20088,1955-03-18
16505,1942-12-03
26236,1969-12-20
42876,1956-11-11
42881,1975-04-19
9858,1982-02-21
36228,1941-04-08
27015,1955-07-02
22922,1946-09-07
33418,1985-10-16
9100,1967-05-14
30864,1940-06-02
14751,1967-12-16
33951,1936-02-15
7587,1938-08-04
15523,1956-09-28
31397,1978-07-02
15786,1961-08-28
33965,1953-07-20
41141,1956-02-23
25273,1948-10-08
28603,1957-07-22
24513,1989-08-05
4293,2019-01-17
20174,1971-02-12
35536,1950-03-11
34528,2006-09-18
44030,2012-02-07
10499,1947-09-11
24581,1932-07-23
8967,1923-06-17
21255,1967-05-22
13833,1982-05-09
39181,1930-11-01
37134,1940-07-10
10258,1958-09-27
30738,1968-02-28
22036,1902-11-26
31516,1925-03-01
32547,1933-09-26
37947,1944-06-14
25413,1916-09-26
23366,1939-01-27
8785,1931-03-24
29781,1906-02-27
36193,1991-08-05
40037,1905-10-18
23400,1959-02-12
18797,1917-03-03
39280,1933-02-12
22642,1917-11-25
3709,1910-06-27
11647,1940-03-13
22661,1912-07-01
8329,1977-12-09
15497,1949-04-27
45961,1964-10-11
27020,1911-11-01
39836,1922-01-24
24477,1936-07-09
40351,1965-11-21
20640,2006-01-01
37794,1982-01-28
12707,1954-03-02
31140,1908-10-03
37801,1977-10-27
1196,1937-12-22
6828,1954-06-21
35500,1951-12-25
28604,1957-09-23
21961,1993-01-10
23241,1911-02-16
21205,1941-05-10
30165,1953-02-27
43733,1920-11-24
15831,1970-11-09
31191,1923-08-14
9690,1992-09-11
33243,1971-06-02
13533,1906-01-07
42718,1908-12-04
13026,1915-12-01
15075,1930-11-22
17388,1958-05-11
45549,1949-07-10
41456,1956-02-14
40696,1958-09-27
39162,1958-08-06
31485,1936-08-26
20992,2009-09-11
9993,2001-07-17
23070,1987-01-28
17952,1957-04-07
25121,1991-04-23
41506,1971-10-24
41252,1974-06-21
6950,1966-04-06
40495,1963-02-23
28224,1961-11-06
19278,1962-05-27
21070,2006-11-21
14172,1976-05-01
24689,1967-02-20
26228,1961-09-15
45696,1967-03-16
11932,1984-11-24
40870,2004-08-01
28331,1958-09-21
12725,1954-11-21
22215,1998-10-14
37084,1958-12-26
30440,1964-05-22
35563,1986-11-01
16108,1993-05-17
18201,1967-07-14
22590,1990-07-13
32319,2007-01-11
44922,2009-03-02
24710,1980-11-10
45058,1989-05-24
20290,1989-03-24
23370,1987-01-13
17249,1962-06-03
33958,1935-09-25
37334,1918-11-08
37370,1979-09-11
16153,1974-03-06
44321,1985-08-09
45094,2013-02-28
32052,1997-08-22
22079,1974-07-03
17228,1988-09-10
29786,1974-05-12
32093,2000-12-16
23429,1997-06-24
25739,1981-04-24
13710,1991-11-21
9887,1991-02-23
24996,2001-04-16
35750,2005-08-11
9642,1995-03-28
37815,2005-04-18
30653,1988-03-02
21954,1990-04-08
39885,2002-09-20
18648,1991-01-20
11241,1988-03-04
25067,2008-04-20
9974,1981-08-21
5887,1986-02-05
17408,2012-10-08
38402,1989-04-06
11015,2001-04-11
46601,1999-02-10
28170,1992-04-28
8977,2007-07-16
6696,2003-10-10
45354,1998-07-02
25647,2007-02-18
28212,2009-11-17
24121,2007-06-09
25660,1995-11-20
12861,1991-07-09
21572,1991-07-17
35396,2001-03-24
16724,2002-06-24
36953,1996-10-27
34651,1996-06-02
26716,2008-07-12
15197,2008-12-24
21342,1992-10-27
21860,2000-10-08
33649,1996-08-28
38774,1989-08-28
24697,2000-10-14
31613,2002-03-13
12926,1993-09-26
21886,1994-09-27
21887,2013-05-16
12935,1996-10-23
27271,1996-02-08
38033,1997-09-10
6810,1995-01-12
27813,1995-04-05
11686,2002-08-27
22185,2009-05-02
29362,1991-08-13
14772,2013-06-13
2752,1989-03-25
47040,1997-07-06
16068,2018-06-08
25801,1994-12-12
8147,2008-08-07
36825,2004-08-19
12764,1991-06-20
31979,2003-10-25
19186,1995-05-17
17659,1995-07-06
9219,1991-06-09
9477,1986-05-27
12813,2005-06-15
26643,1992-07-19
15387,1992-07-10
39971,2007-08-25
10031,1994-06-25
35889,1990-05-17
44859,1994-12-06
33853,1984-01-16
23363,2004-05-25
36680,2005-07-20
10831,1995-09-08
35919,2010-10-11
13648,2012-01-17
21073,2002-02-28
12115,1982-07-19
17499,1982-06-07
16220,1998-05-18
25949,1983-04-23
18528,2011-07-16
41060,2004-03-19
11621,1993-03-08
36456,1991-07-21
43377,1992-07-12
17266,1984-10-12
16504,1987-07-21
38781,1997-10-10
26750,1986-08-06
25728,2004-09-03
27009,1988-11-17
35976,1996-05-24
25487,1984-04-20
28303,2012-07-17
18838,1992-07-21
28835,1985-07-10
23469,1998-06-22
26285,1997-01-20
39859,1998-09-09
29375,1987-12-16
17091,1992-07-05
26825,1992-01-09
33229,2002-06-17
25294,1993-02-27
29649,1988-06-04
34266,1990-10-07
11744,1989-09-23
41956,1983-02-12
13286,1994-07-12
25576,1982-03-24
15852,1999-04-25
17144,2007-10-11
24060,2010-12-19
8226,1941-10-10
32303,1945-03-10
18480,1966-12-04
15412,1947-11-03
32572,1939-03-06
6973,1941-12-18
20546,1962-11-03
38724,1937-07-18
23922,1963-03-04
46709,1939-11-27
43127,1938-07-22
44934,1961-06-03
10130,1984-03-22
6803,1957-02-14
30872,1955-03-26
21663,1930-12-13
16313,1931-08-11
34757,1945-11-13
28637,1949-02-16
18405,1956-11-09
38127,1962-12-27
11248,1930-12-14
25084,1945-02-09
24580,1996-07-15
39756,1995-03-28
40283,1994-05-17
23152,1997-06-18
10198,2004-11-15
23284,1994-04-18
10768,1945-12-03
12188,1934-09-27
9121,1992-02-28
27568,1984-08-19
17924,2010-05-07
23818,1954-08-27
33348,2011-03-04
30122,1977-10-06
27077,1931-06-23
25592,1926-05-13
38919,1974-12-27
19723,2004-11-13
15374,1962-10-18
21776,1998-12-11
34064,1983-04-05
40215,1974-11-09
24862,1954-06-12
38692,1950-11-26
41253,1965-04-24
26409,1957-02-05
24108,1969-05-09
12336,1964-10-14
10815,1982-06-08
30292,2015-01-04
15449,1957-05-20
10092,1985-03-21
17006,1981-11-06
21870,1948-03-12
24430,1996-04-23
22140,1967-09-20
32128,1987-07-08
24472,1984-08-24
33949,1952-10-10
19619,1980-11-26
30375,1996-12-25
29879,1960-10-06
32953,1966-06-03
42688,1948-01-15
10438,1956-09-26
6103,1972-08-28
16613,2008-04-25
14057,1977-06-14
9707,1954-09-10
14067,1995-11-02
26357,1998-02-07
22015,1971-12-11
17664,1981-10-06
5384,1980-01-12
6920,1993-12-07
26632,1966-02-04
41738,2006-02-01
7438,1978-09-16
35091,1992-03-14
37907,1971-12-12
19223,1958-02-24
18715,1967-08-14
41499,1981-04-07
31772,1979-11-05
15394,1967-12-17
33065,1987-10-19
29743,1974-03-14
29241,1980-12-18
11834,1958-07-17
16959,1978-01-01
18239,1974-08-17
39245,1960-09-14
27473,1964-05-03
26201,1989-01-07
43358,1991-10-01
27491,1957-09-20
21355,1989-01-11
37228,1962-04-08
37484,1982-12-06
23151,1959-10-10
25201,1994-12-28
4466,1980-11-06
40575,1963-03-02
26241,2005-05-01
30340,1962-11-07
40344,1993-11-17
25251,1969-03-17
32171,2002-07-19
9133,1992-12-10
17073,1963-09-05
35509,1957-12-03
9910,1982-11-27
42678,1964-04-01
10170,1995-06-19
14270,1994-05-20
21440,1985-07-04
19424,1971-12-21
27621,1957-06-10
43248,1987-09-28
7925,1980-01-10
25594,1967-07-08
40961,1948-06-17
23810,1983-01-18
28932,1982-07-04
27912,1953-10-14
39691,1951-12-07
19476,1946-10-13
34837,1960-04-09
10521,1995-09-23
34329,1991-08-06
20251,1974-08-14
25115,1996-09-12
7971,1966-01-14
17188,1979-12-01
7215,1965-12-22
7734,2001-02-20
20278,1958-06-17
12088,1975-04-15
14148,1962-03-11
41286,1966-10-23
19529,1964-10-18
27477,1965-06-23
42582,2005-10-04
17503,1970-10-28
16224,1956-11-11
14691,1952-04-14
25189,1960-04-03
9574,1994-03-10
24179,2003-02-05
37751,1952-08-24
40833,1958-11-13
32134,1953-02-02
23177,2001-12-15
33174,1963-10-13
22939,1970-04-19
25755,1952-11-08
31388,1974-11-06
19872,1994-01-08
24756,1983-12-18
35770,1969-03-13
36794,1979-11-13
29121,2007-11-25
38600,1952-04-05
44234,1982-03-12
9420,1963-03-08
24027,1956-06-19
39643,1976-07-10
6364,1999-06-01
38624,1971-05-27
31722,1986-11-07
8435,2008-12-21
30195,2007-09-12
25600,1982-05-21
8962,1993-05-22
29957,1993-12-11
19981,1993-11-16
29198,2011-02-16
12830,2008-02-26
18732,1987-05-16
33327,1994-03-21
38458,2014-04-10
36669,1998-05-27
24906,1992-12-17
19797,2004-02-21
22358,1996-06-24
35168,2004-06-21
13936,1992-07-22
41086,2011-04-13
10379,2003-08-01
10380,1992-04-20
4749,1989-03-07
35224,1987-06-09
36281,1994-06-23
37306,2002-09-04
7875,1990-05-14
32453,2005-03-26
24519,1987-01-09
32462,1982-12-02
38110,1986-08-21
5093,1986-01-26
38120,1987-05-28
22094,1978-06-13
42859,1955-02-23
25056,1978-11-23
36322,1973-09-15
9667,1993-01-03
12304,1990-10-20
40205,2004-01-05
38938,1991-11-20
12872,2006-01-16
30554,1986-03-14
23676,1986-07-13
9990,1942-10-14
38664,1952-03-23
29211,1944-09-24
14108,1991-10-01
18235,1968-06-08
17470,1962-07-06
18774,1965-08-09
23932,1943-07-02
24447,1959-12-14
24704,1992-12-11
39557,1958-06-04
32144,1944-09-20
27294,1943-01-27
37030,1960-06-13
33448,1999-08-01
27052,1954-06-08
23744,1940-09-10
34499,1993-01-27
7378,1954-12-21
4825,1972-11-20
31451,1941-06-14
29922,1941-10-21
22243,2005-11-21
11754,1970-04-19
19693,2006-08-11
39416,1957-04-27
31489,1939-12-13
30476,1975-05-01
16915,1930-12-05
33557,1971-10-10
23065,1942-01-21
39963,1976-08-24
31262,1968-02-25
35622,1953-12-15
30506,1936-04-07
26165,1938-10-09
16701,1956-12-01
24127,1936-02-24
40513,1947-09-02
21064,1959-02-17
18254,1959-03-19
18006,1949-08-20
26459,1937-08-21
21095,1949-11-10
39277,1929-11-20
44397,1990-09-27
4718,1943-07-22
33134,1929-05-11
11889,1978-09-27
8820,1923-06-07
22397,2012-05-26
14464,1967-06-21
27266,1927-11-18
31362,1949-01-14
44420,1970-04-28
35474,1970-08-10
14229,1954-11-12
29085,1956-12-03
30110,1930-09-10
12448,1921-03-16
24230,1965-08-17
5293,1971-02-18
33972,1965-10-24
14780,1965-08-06
10690,1925-08-03
18892,1933-09-12
26831,1967-01-18
31439,1961-09-07
14036,1974-12-28
17366,1942-06-16
16857,1956-09-13
19673,1928-11-09
29667,1976-12-15
33259,1933-10-24
8430,1938-12-01
22511,1951-08-23
24065,1993-03-18
19716,2003-05-17
16902,1994-11-16
7705,1999-10-03
2856,1993-04-14
20521,2001-03-07
39212,1996-05-19
23600,1992-07-26
45872,2006-02-20
24370,2004-05-01
13875,1992-09-09
44092,2006-11-11
11585,2010-03-20
20802,1993-03-22
20804,2001-10-09
37195,2007-12-28
10319,1997-01-03
15448,2002-01-17
30821,1995-01-27
32615,2009-08-05
29804,1994-10-02
9082,1996-06-05
23931,1996-09-27
13949,1997-03-16
17794,2005-09-27
31888,2002-07-16
6553,1994-12-15
23706,2013-06-25
35743,2008-01-22
12198,2006-11-01
34728,2009-06-14
38570,1997-05-22
35517,1994-03-11
19659,1994-05-04
32979,2000-07-24
38101,2011-01-24
21974,2004-05-20
30422,2000-10-18
14552,1995-07-11
16089,1999-01-02
21982,2009-11-15
24801,1995-03-11
40163,2000-07-12
35045,1992-04-12
16360,2001-11-05
21998,1995-02-12
8182,2003-07-25
23542,1995-07-14
31742,1998-10-19
29204,1912-10-25
6678,1950-02-26
43297,1992-03-28
47149,1929-11-06
6447,1958-11-02
46384,1946-02-16
35447,1956-02-09
9342,1937-07-24
38272,1953-02-08
23182,1957-01-27
24976,1984-08-05
19095,1939-03-22
30368,1986-05-06
13757,1914-11-27
40385,1946-02-15
34508,1930-08-01
42700,1928-07-18
27388,1967-09-03
25858,1965-02-21
2252,1966-06-18
35048,1971-07-24
26042,1987-07-13
25161,2016-07-27
19494,2012-01-09
28524,2001-08-22
12916,2007-02-01
10883,1997-10-03
15751,1998-10-24
23747,2007-05-27
19404,2000-06-19
25292,2005-04-26
10025,1952-03-13
38192,1909-06-05
12104,1959-05-02
26959,1922-07-18
29274,1939-06-26
38241,1965-07-07
39534,1910-02-21
15991,1909-06-05
26283,1964-09-17
23221,1927-04-22
20427,1924-05-12
42197,1955-10-05
25049,2003-12-10
44276,1935-02-18
46072,1935-11-02
31737,1917-03-18
3580,1967-09-27
4614,2006-08-25
42255,2004-09-09
9489,2011-12-19
13077,2004-10-27
9245,2012-02-21
33572,2007-10-10
20267,2010-12-14
30517,2012-08-20
7229,2013-05-09
32069,2000-05-10
7502,2009-10-27
8782,2007-06-22
31061,2004-11-25
23130,2000-02-06
20317,2001-03-02
32868,2011-06-24
12647,2001-08-19
31082,2000-06-16
35958,2006-02-24
14711,2002-12-14
14978,2005-07-20
45701,2013-12-14
32646,2001-05-27
12167,2002-02-06
38279,2003-12-27
31370,2012-09-09
7308,2015-10-06
24716,2002-10-11
27276,2014-07-21
19089,2004-07-25
40850,2017-07-24
17818,2003-11-21
2717,2000-04-25
28832,2000-07-10
41122,2010-05-19
30133,2011-08-28
29625,2010-03-08
44218,2003-02-03
19645,2011-08-19
17348,2007-06-04
12745,2005-10-05
4046,2001-03-26
41422,2003-01-07
36052,2002-01-12
38105,2010-02-08
7899,2004-04-07
40947,2004-11-24
27132,2001-10-07
27656,1911-12-05
38153,1909-12-27
27413,1912-06-04
32278,1971-06-24
33816,1933-03-26
33825,1964-09-28
49443,1975-11-22
26660,1957-02-18
29222,1920-11-13
21295,1983-12-22
20272,1939-01-07
31280,1932-02-12
6977,1916-05-23
34630,1942-05-18
16200,1950-09-03
10830,2004-02-09
36687,1918-09-10
29269,1905-09-03
13912,1970-03-27
8026,1966-05-27
17498,1921-01-16
30062,1906-04-01
25711,1952-08-16
36728,1950-03-09
26498,1928-03-27
28041,1909-09-04
21131,1920-06-21
13724,1904-03-09
25761,1986-09-21
40609,1921-11-16
41402,1911-04-09
12475,1934-10-07
14013,2015-09-20
44477,2003-02-09
23232,1939-04-27
27344,1932-07-03
8148,1926-10-15
36053,1943-12-18
